3,0515
5,0593
4,0670
2,0932
4,0887
5,0805
4,0793
4,0786
4,0344
5,0211
3,0440
5,0603
4,0021
2,0896
5,0510
5,0093
3,0329
2,0518
2,0631
4,0959
5,0362
3,0095
2,0314
3,0217
6,0169
4,0713
2,0564
4,0987
4,0381
6,0433
3,0810
2,0854
4,0794
3,0018
3,0824
4,0498
4,0368
2,0147
2,0603
2,0400
4,0223
3,0156
3,0538
6,0691
5,0258
3,0564
6,0883
2,0574
5,0542
5,0954
2,0377
4,0011
6,0766
4,0468
6,0455
6,0268
4,0924
4,0431
4,0813
5,0404
3,0222
4,0266
2,0735
4,0889
6,0709
6,0972
5,0773
6,0683
3,0016
2,0486
4,0448
6,0515
4,0479
6,0970
4,0066
3,0322
6,0429
6,0079
5,0676
3,0818
5,0101
3,0478
2,0327
3,0085
5,0192
3,0650
6,0016
2,0025
6,0283
6,0545
3,0832
3,0224
5,0114
5,0600
3,0973
4,0718
5,0869
6,0049
5,0658
4,0598
4,0763
3,0793
4,0880
4,0070
5,0488
3,0901
3,0549
2,0918
6,0945
6,0052
5,0731
2,0198
6,0500
4,0865
4,0756
6,0032
3,0333
5,0376
2,0416
5,0729
3,0948
5,0881
3,0985
2,0628
3,0242
6,0368
3,0760
5,0281
3,0198
3,0411
3,0133
2,0546
4,0565
5,0637
3,0491
2,0540
4,0547
6,0434
5,0186
3,0726
4,0273
3,0579
6,0569
3,0667
6,0457
5,0135
6,0510
4,0677
5,0836
4,0254
2,0194
3,0992
4,0838
3,0951
2,0559
3,0232
6,0077
5,0338
2,0199
6,0600
3,0940
5,0977
6,0662
2,0942
5,0069
6,0313
3,0310
2,0259
6,0904
6,0347
3,0166
3,0875
3,0104
3,0383
5,0923
2,0725
3,0102
5,0306
6,0592
4,0687
2,0584
4,0475
4,0573
5,0781
5,0482
4,0493
6,0638
2,0529
6,0932
5,0379
3,0467
3,0981
4,0352
4,0495
3,0551
4,0875
3,0536
5,0579
5,0990
5,0353
3,0766
5,0696
4,0735
6,0647
4,0954
2,0741
3,0606
3,0528
5,0055
2,0131
2,0089
4,0999
6,0174
5,0851
5,0100
5,0730
6,0328
2,0924
4,0799
3,0403
6,0459
5,0796
5,0489
6,0345
4,0112
2,0903
5,0403
2,0945
3,0570
3,0005
6,0713
6,0399
5,0519
5,0821
4,0247
3,0781
3,0784
2,0817
5,0909
4,0108
4,0228
4,0940
6,0958
2,0212
6,0905
4,0033
5,0046
4,0722
3,0545
3,0922
6,0573
4,0077
5,0955
4,0558
3,0452
5,0037
6,0263
3,0425
2,0241
6,0113
4,0147
6,0584
6,0125
2,0968
2,0168
2,0048
6,0550
5,0694
6,0828
4,0644
6,0370
4,0163
6,0798
6,0333
2,0465
6,0471
2,0339
3,0384
3,0803
5,0901
4,0941
3,0503
3,0330
3,0582
3,0804
6,0544
2,0565
4,0360
6,0888
3,0771
5,0517
2,0754
6,0957
5,0456
3,0336
6,0613
4,0244
4,0184
4,0175
6,0240
5,0453
2,0680
4,0459
4,0894
4,0596
5,0326
2,0355
5,0872
5,0009
2,0597
3,0999
5,0422
6,0376
3,0632
4,0010
2,0386
4,0797
3,0736
4,0356
4,0864
6,0973
3,0592
2,0659
2,0042
5,0446
2,0037
2,0066
4,0610
3,0315
5,0198
4,0778
4,0678
4,0807
3,0857
2,0265
2,0423
5,0323
2,0763
3,0299
6,0004
5,0064
2,0196
5,0690
4,0660
6,0777
2,0856
4,0437
3,0273
2,0747
6,0838
3,0385
2,0596
4,0239
4,0571
3,0547
3,0996
4,0391
4,0882
5,0494
6,0362
6,0722
5,0312
6,0334
3,0995
5,0410
5,0199
3,0270
2,0878
2,0136
5,0492
3,0215
5,0164
2,0640
3,0713
4,0780
6,0865
2,0993
6,0698
6,0640
3,0553
3,0437
6,0702
3,0638
5,0774
6,0369
2,0254
3,0909
3,0942
3,0917
4,0608
5,0413
6,0532
6,0657
3,0509
6,0222
4,0232
3,0138
2,0983
3,0269
5,0934
4,0308
2,0472
5,0799
3,0047
6,0598
4,0151
5,0349
5,0692
6,0216
5,0314
4,0369
3,0495
4,0172
2,0190
2,0202
6,0694
5,0189
6,0021
2,0381
5,0071
4,0257
4,0341
3,0245
6,0192
4,0695
4,0817
5,0156
6,0035
6,0714
6,0552
2,0483
5,0389
2,0773
6,0223
3,0363
3,0165
4,0661
4,0916
6,0983
4,0363
4,0819
4,0691
5,0271
5,0546
6,0511
2,0044
3,0791
2,0384
6,0815
2,0166
2,0178
6,0527
5,0343
6,0394
6,0806
4,0019
3,0703
2,0229
5,0500
5,0639
6,0858
2,0421
5,0688
5,0108
4,0774
3,0374
6,0646
6,0535
5,0724
2,0424
6,0316
3,0171
4,0871
4,0436
3,0457
5,0686
4,0862
4,0525
3,0583
4,0464
2,0125
3,0960
2,0143
4,0665
5,0631
4,0377
4,0513
4,0143
6,0980
6,0468
4,0898
2,0093
3,0712
6,0389
4,0012
6,0985
2,0170
6,0951
6,0337
5,0318
2,0277
6,0564
2,0001
5,0352
3,0325
4,0248
3,0809
5,0159
6,0136
2,0592
5,0180
2,0926
2,0616
4,0629
2,0851
3,0396
4,0348
5,0454
6,0757
4,0096
4,0168
4,0671
2,0966
2,0364
2,0238
5,0373
3,0481
3,0714
6,0281
5,0687
6,0792
4,0806
2,0929
5,0061
5,0777
2,0101
2,0958
5,0525
6,0261
6,0672
4,0428
4,0017
6,0144
5,0336
6,0225
5,0451
6,0290
2,0696
4,0758
6,0427
2,0755
4,0903
4,0868
4,0312
5,0502
6,0350
6,0919
5,0656
5,0319
4,0826
5,0300
4,0874
3,0987
4,0026
3,0656
4,0058
5,0534
2,0542
5,0761
3,0449
3,0701
6,0227
4,0781
5,0455
6,0559
5,0247
6,0830
4,0534
6,0505
5,0126
5,0065
3,0472
4,0947
2,0354
5,0678
6,0300
4,0502
6,0979
5,0068
5,0081
2,0550
2,0227
6,0820
3,0201
5,0231
2,0223
3,0177
4,0243
2,0114
3,0666
3,0732
6,0857
2,0955
5,0330
5,0070
2,0674
2,0837
5,0434
3,0792
2,0452
3,0088
6,0358
4,0133
5,0344
2,0244
2,0508
3,0826
3,0332
3,0189
2,0317
5,0334
5,0358
4,0852
3,0720
4,0179
2,0369
5,0587
5,0964
2,0551
3,0814
5,0296
2,0405
4,0221
2,0689
5,0965
6,0849
4,0900
5,0115
4,0505
3,0239
2,0180
5,0242
2,0647
3,0473
6,0187
3,0415
4,0532
3,0041
3,0925
4,0637
2,0263
6,0204
5,0085
5,0770
2,0026
4,0675
3,0504
4,0844
3,0585
5,0127
5,0291
4,0510
6,0998
6,0325
5,0705
6,0539
4,0201
5,0980
6,0276
3,0825
3,0953
2,0152
6,0520
4,0298
2,0289
3,0183
4,0333
2,0562
5,0512
4,0567
5,0244
2,0757
4,0783
6,0924
2,0960
6,0302
6,0708
6,0938
2,0649
6,0448
6,0712
2,0887
6,0846
5,0666
4,0945
3,0654
3,0577
2,0673
4,0631
2,0624
6,0794
4,0079
6,0421
4,0279
3,0206
4,0877
4,0174
3,0663
3,0554
6,0866
4,0632
5,0094
6,0363
3,0717
3,0238
6,0649
6,0417
3,0291
5,0310
4,0210
6,0756
4,0706
5,0947
6,0024
5,0278
4,0470
6,0228
5,0907
6,0682
3,0855
6,0986
6,0014
6,0019
4,0822
4,0976
4,0984
6,0897
5,0216
3,0770
5,0138
3,0769
2,0167
4,0110
5,0720
2,0661
2,0899
3,0065
6,0771
4,0820
6,0301
2,0799
2,0533
2,0513
3,0512
5,0384
5,0265
4,0682
2,0652
5,0057
4,0162
3,0914
6,0037
3,0523
5,0139
5,0154
6,0264
6,0982
6,0730
6,0729
4,0056
5,0022
6,0626
4,0091
3,0785
6,0139
2,0569
6,0487
4,0931
5,0256
5,0839
5,0703
2,0733
4,0156
2,0963
6,0894
5,0347
2,0844
5,0933
2,0482
6,0128
2,0536
2,0261
4,0620
6,0117
5,0253
5,0765
5,0891
2,0582
3,0101
5,0905
5,0263
5,0555
2,0520
6,0778
5,0137
6,0248
4,0093
2,0123
3,0563
2,0629
2,0847
2,0495
4,0041
6,0516
5,0086
3,0246
2,0525
5,0746
4,0981
3,0939
4,0626
5,0789
6,0861
6,0823
5,0040
6,0813
3,0377
3,0518
2,0031
2,0781
4,0189
4,0197
5,0275
2,0599
6,0944
2,0669
5,0576
4,0692
3,0058
2,0443
3,0756
6,0727
5,0734
2,0517
4,0986
3,0375
4,0109
3,0596
3,0891
4,0983
5,0916
5,0320
4,0899
2,0250
5,0483
6,0343
3,0806
5,0944
3,0828
5,0077
2,0459
5,0346
6,0184
2,0863
2,0144
6,0724
2,0337
5,0003
4,0641
3,0063
6,0772
4,0167
3,0921
4,0869
4,0150
5,0929
5,0356
6,0258
6,0871
5,0706
5,0699
3,0419
4,0185
6,0237
2,0338
4,0284
5,0387
4,0829
5,0097
5,0167
6,0801
3,0856
2,0333
2,0898
4,0616
3,0019
3,0677
4,0891
2,0454
5,0038
6,0373
5,0583
3,0448
5,0924
4,0757
4,0076
3,0418
5,0048
6,0303
3,0194
3,0815
2,0556
3,0308
4,0935
5,0782
5,0864
6,0288
5,0056
5,0131
2,0808
5,0240
6,0488
6,0183
5,0727
3,0339
3,0910
5,0218
6,0717
3,0496
5,0472
5,0421
3,0617
4,0921
2,0060
6,0735
2,0511
6,0477
2,0706
3,0476
3,0076
5,0794
3,0108
6,0430
6,0310
5,0270
4,0044
4,0030
5,0870
2,0718
6,0395
2,0276
2,0401
2,0907
4,0796
2,0189
5,0578
4,0804
6,0151
3,0466
4,0347
2,0492
4,0808
4,0301
4,0776
6,0475
2,0766
2,0402
2,0295
3,0029
3,0070
3,0683
4,0061
6,0533
2,0045
3,0989
6,0524
5,0447
3,0627
3,0990
3,0843
4,0993
2,0823
5,0440
5,0619
3,0303
2,0956
2,0360
5,0875
2,0800
5,0960
6,0025
5,0259
4,0725
5,0033
6,0693
2,0794
2,0527
3,0552
2,0730
5,0013
2,0067
6,0054
2,0347
5,0277
5,0075
3,0799
5,0241
3,0764
2,0743
4,0040
2,0601
4,0619
4,0721
2,0308
2,0334
5,0974
5,0779
6,0549
2,0352
5,0080
2,0853
6,0319
3,0099
5,0623
5,0200
6,0604
6,0146
6,0059
5,0298
4,0878
4,0200
2,0925
6,0046
5,0158
5,0018
2,0738
2,0448
6,0131
4,0690
6,0547
4,0442
4,0851
5,0302
6,0327
4,0991
5,0327
4,0771
3,0758
4,0231
2,0287
6,0748
6,0635
4,0936
6,0398
5,0205
3,0211
5,0741
6,0887
3,0264
4,0672
3,0134
4,0643
5,0988
6,0543
3,0686
2,0252
2,0874
4,0590
6,0774
5,0533
2,0568
6,0719
3,0834
4,0023
3,0868
6,0921
2,0712
2,0373
3,0800
4,0216
5,0556
4,0025
5,0342
2,0663
2,0224
3,0039
6,0393
4,0697
2,0051
6,0104
3,0669
5,0961
4,0840
2,0111
6,0287
6,0617
5,0733
2,0070
4,0483
6,0003
6,0051
2,0225
3,0708
3,0462
2,0310
6,0892
4,0560
3,0598
4,0676
6,0410
5,0150
2,0683
4,0090
5,0539
2,0910
5,0650
2,0944
3,0376
2,0872
2,0184
4,0645
4,0723
2,0760
4,0553
5,0029
2,0434
2,0779
2,0201
5,0429
3,0272
4,0111
6,0252
2,0362
2,0232
6,0484
5,0969
5,0145
3,0275
2,0991
6,0872
3,0282
6,0988
2,0438
4,0072
4,0654
6,0999
6,0875
5,0945
3,0616
5,0374
6,0996
5,0206
2,0394
3,0412
3,0074
6,0963
6,0311
4,0146
3,0149
6,0660
2,0632
3,0393
2,0230
3,0105
6,0968
3,0077
3,0852
3,0278
5,0622
4,0358
3,0521
2,0460
2,0836
6,0609
3,0151
3,0176
5,0708
6,0124
2,0988
5,0535
4,0883
5,0435
4,0766
3,0778
6,0732
3,0897
3,0831
5,0653
5,0168
2,0145
2,0256
2,0610
5,0876
5,0329
4,0016
4,0359
3,0426
3,0721
6,0791
5,0564
2,0174
4,0263
5,0309
3,0438
5,0195
2,0399
3,0424
5,0531
5,0812
2,0340
5,0569
5,0233
4,0064
6,0209
4,0839
3,0262
6,0341
5,0183
2,0691
5,0190
3,0067
6,0201
4,0846
4,0860
6,0746
4,0432
2,0671
2,0957
2,0344
3,0767
4,0007
6,0404
3,0571
2,0156
6,0578
5,0144
3,0168
4,0057
2,0313
6,0946
5,0894
3,0135
6,0126
2,0139
2,0970
2,0496
4,0315
5,0927
6,0277
2,0035
3,0234
2,0701
3,0428
6,0795
3,0896
4,0350
2,0073
6,0480
5,0801
6,0141
4,0583
2,0117
2,0203
3,0535
4,0652
4,0566
5,0843
6,0285
2,0914
2,0825
3,0463
6,0522
3,0645
4,0545
6,0939
3,0338
6,0831
2,0116
3,0312
5,0287
4,0602
5,0919
3,0689
2,0579
6,0385
6,0133
6,0632
2,0463
4,0075
4,0410
2,0366
4,0699
5,0739
4,0132
5,0325
2,0831
5,0561
6,0023
6,0030
3,0749
5,0420
4,0447
4,0106
6,0797
2,0473
2,0770
4,0559
4,0684
6,0936
3,0947
4,0365
2,0962
5,0824
5,0747
5,0689
3,0148
5,0096
3,0174
6,0179
2,0841
4,0962
6,0017
6,0425
6,0940
2,0828
2,0801
2,0043
4,0182
5,0276
6,0494
5,0671
5,0372
3,0255
2,0994
3,0492
6,0190
4,0963
4,0859
4,0450
2,0833
6,0760
3,0711
5,0802
5,0074
2,0881
6,0164
5,0365
3,0079
2,0545
2,0332
3,0442
4,0346
4,0801
5,0367
5,0252
5,0918
4,0496
4,0420
5,0437
4,0032
3,0337
5,0099
2,0142
5,0982
6,0087
4,0235
4,0476
3,0435
3,0284
5,0153
3,0324
3,0334
6,0062
5,0830
5,0855
3,0603
6,0442
3,0034
5,0416
2,0662
2,0475
4,0738
4,0642
5,0983
3,0548
6,0715
2,0809
6,0340
6,0447
4,0427
2,0056
2,0707
5,0381
3,0130
5,0906
2,0458
3,0181
5,0559
3,0461
2,0803
5,0503
6,0053
2,0272
2,0220
4,0810
4,0698
6,0676
2,0095
4,0884
3,0588
4,0331
5,0141
2,0949
5,0835
2,0614
6,0474
4,0701
4,0803
5,0174
2,0684
2,0906
2,0288
3,0943
6,0927
4,0251
4,0711
3,0498
6,0703
6,0171
3,0848
3,0008
3,0849
5,0010
4,0321
3,0066
5,0076
3,0502
5,0644
2,0915
6,0528
6,0610
6,0041
3,0480
2,0815
3,0170
6,0262
5,0570
6,0742
2,0011
5,0856
4,0206
5,0902
2,0137
3,0988
3,0366
5,0825
3,0078
6,0031
2,0294
3,0822
6,0063
6,0843
3,0046
2,0948
4,0176
6,0143
4,0269
4,0122
4,0289
3,0216
5,0111
4,0611
5,0386
6,0561
6,0092
4,0338
5,0610
4,0680
6,0161
6,0822
2,0532
6,0157
3,0619
5,0461
6,0042
3,0401
2,0726
4,0666
4,0272
5,0104
5,0540
5,0890
3,0613
6,0476
2,0326
2,0679
4,0527
2,0502
2,0179
5,0565
5,0407
4,0861
3,0267
5,0201
5,0363
3,0260
2,0612
6,0503
4,0065
5,0926
6,0381
2,0285
3,0347
5,0382
3,0911
6,0338
5,0465
4,0314
6,0721
5,0103
4,0551
2,0455
4,0994
2,0558
4,0949
5,0748
4,0535
6,0199
3,0924
3,0589
4,0747
6,0048
3,0456
3,0775
5,0509
3,0820
6,0215
5,0305
5,0935
3,0664
5,0505
2,0686
3,0710
3,0405
4,0863
3,0838
4,0522
5,0642
3,0213
2,0348
2,0890
5,0737
4,0380
4,0485
2,0653
5,0212
4,0530
6,0767
4,0615
2,0315
3,0858
6,0460
5,0217
4,0400
6,0807
4,0283
6,0159
2,0600
5,0328
5,0645
4,0577
3,0690
4,0977
3,0753
4,0467
5,0301
6,0245
5,0220
3,0387
